model,adj_r2,significant_vars,formula
weather_to_Severity_weather_good_WindChill(F)_Temperature(F),0.006626260703696651,5,"Severity ~ (weather_good + Q(""WindChill(F)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_WindChill(F)_Humidity(%),0.009725641485951675,4,"Severity ~ (weather_good + Q(""WindChill(F)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_WindChill(F)_Pressure(in),0.009468412923219649,4,"Severity ~ (weather_good + Q(""WindChill(F)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_WindChill(F)_WindSpeed(mph),0.004431064903702486,5,"Severity ~ (weather_good + Q(""WindChill(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_WindChill(F)_Precipitation(in),0.008717898499766452,4,"Severity ~ (weather_good + Q(""WindChill(F)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_WindChill(F)_weather_bad,0.004176563219895901,5,"Severity ~ (weather_good + Q(""WindChill(F)"") + weather_bad)**2"
weather_to_Severity_weather_good_WindChill(F)_weather_neutral,0.004168289197561181,5,"Severity ~ (weather_good + Q(""WindChill(F)"") + weather_neutral)**2"
weather_to_Severity_weather_good_WindChill(F)_weather_unknown,0.004154287107888233,7,"Severity ~ (weather_good + Q(""WindChill(F)"") + weather_unknown)**2"
weather_to_Severity_weather_good_Humidity(%)_Temperature(F),0.005911190056506643,6,"Severity ~ (weather_good + Q(""Humidity(%)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_Humidity(%)_WindChill(F),0.009725641485951675,4,"Severity ~ (weather_good + Q(""Humidity(%)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_Humidity(%)_Pressure(in),0.0017923927465298695,5,"Severity ~ (weather_good + Q(""Humidity(%)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_Humidity(%)_WindSpeed(mph),0.001053070670996692,7,"Severity ~ (weather_good + Q(""Humidity(%)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_Humidity(%)_Precipitation(in),0.0055437174992610805,4,"Severity ~ (weather_good + Q(""Humidity(%)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_Humidity(%)_weather_bad,0.0015973912346983754,4,"Severity ~ (weather_good + Q(""Humidity(%)"") + weather_bad)**2"
weather_to_Severity_weather_good_Humidity(%)_weather_neutral,0.0017197614089033975,6,"Severity ~ (weather_good + Q(""Humidity(%)"") + weather_neutral)**2"
weather_to_Severity_weather_good_Humidity(%)_weather_unknown,0.0019941529346407805,7,"Severity ~ (weather_good + Q(""Humidity(%)"") + weather_unknown)**2"
weather_to_Severity_weather_good_Pressure(in)_Temperature(F),0.0014522577883797627,5,"Severity ~ (weather_good + Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_Pressure(in)_WindChill(F),0.009468412923219871,4,"Severity ~ (weather_good + Q(""Pressure(in)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_Pressure(in)_Humidity(%),0.0017923927465303136,5,"Severity ~ (weather_good + Q(""Pressure(in)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_Pressure(in)_WindSpeed(mph),0.0004786839232876483,3,"Severity ~ (weather_good + Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_Pressure(in)_Precipitation(in),0.011346092969732435,6,"Severity ~ (weather_good + Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_Pressure(in)_weather_bad,0.000144946630747822,5,"Severity ~ (weather_good + Q(""Pressure(in)"") + weather_bad)**2"
weather_to_Severity_weather_good_Pressure(in)_weather_neutral,0.00019292892806421769,2,"Severity ~ (weather_good + Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_Severity_weather_good_Pressure(in)_weather_unknown,0.0002740694705147817,3,"Severity ~ (weather_good + Q(""Pressure(in)"") + weather_unknown)**2"
weather_to_Severity_weather_good_WindSpeed(mph)_Temperature(F),0.0020280075575622725,4,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_WindSpeed(mph)_WindChill(F),0.004431064903702486,5,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_WindSpeed(mph)_Humidity(%),0.001053070670996692,7,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_WindSpeed(mph)_Pressure(in),0.0004786839232876483,3,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_WindSpeed(mph)_Precipitation(in),0.0035809369703343474,3,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_WindSpeed(mph)_weather_bad,0.00026386010474221955,3,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + weather_bad)**2"
weather_to_Severity_weather_good_WindSpeed(mph)_weather_neutral,0.00030297691448089026,4,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_Severity_weather_good_WindSpeed(mph)_weather_unknown,0.0003170942047446834,5,"Severity ~ (weather_good + Q(""WindSpeed(mph)"") + weather_unknown)**2"
weather_to_Severity_weather_good_Precipitation(in)_Temperature(F),0.008981166651978345,4,"Severity ~ (weather_good + Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_Precipitation(in)_WindChill(F),0.008717898499766341,4,"Severity ~ (weather_good + Q(""Precipitation(in)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_Precipitation(in)_Humidity(%),0.005543717499260525,4,"Severity ~ (weather_good + Q(""Precipitation(in)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_Precipitation(in)_Pressure(in),0.011346092969732102,6,"Severity ~ (weather_good + Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_Precipitation(in)_WindSpeed(mph),0.003580936970333015,3,"Severity ~ (weather_good + Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_Precipitation(in)_weather_bad,0.005811288528281722,3,"Severity ~ (weather_good + Q(""Precipitation(in)"") + weather_bad)**2"
weather_to_Severity_weather_good_Precipitation(in)_weather_neutral,0.005653664822154791,3,"Severity ~ (weather_good + Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_Severity_weather_good_Precipitation(in)_weather_unknown,0.002931006565715877,2,"Severity ~ (weather_good + Q(""Precipitation(in)"") + weather_unknown)**2"
weather_to_Severity_weather_good_weather_bad_Temperature(F),0.0012758653170512613,6,"Severity ~ (weather_good + weather_bad + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_weather_bad_WindChill(F),0.004176563219895901,5,"Severity ~ (weather_good + weather_bad + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_weather_bad_Humidity(%),0.0015973912346983754,4,"Severity ~ (weather_good + weather_bad + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_weather_bad_Pressure(in),0.000144946630747822,5,"Severity ~ (weather_good + weather_bad + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_weather_bad_WindSpeed(mph),0.00026386010474221955,3,"Severity ~ (weather_good + weather_bad + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_weather_bad_Precipitation(in),0.005811288528281722,3,"Severity ~ (weather_good + weather_bad + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_weather_bad_weather_neutral,0.0003669925113269912,4,Severity ~ (weather_good + weather_bad + weather_neutral)**2
weather_to_Severity_weather_good_weather_bad_weather_unknown,0.00036699251133376354,3,Severity ~ (weather_good + weather_bad + weather_unknown)**2
weather_to_Severity_weather_good_weather_neutral_Temperature(F),0.001334938475052616,7,"Severity ~ (weather_good + weather_neutral + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_weather_neutral_WindChill(F),0.004168289197561181,5,"Severity ~ (weather_good + weather_neutral + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_weather_neutral_Humidity(%),0.0017197614089033975,6,"Severity ~ (weather_good + weather_neutral + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_weather_neutral_Pressure(in),0.00019292892806421769,2,"Severity ~ (weather_good + weather_neutral + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_weather_neutral_WindSpeed(mph),0.00030297691448089026,4,"Severity ~ (weather_good + weather_neutral + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_weather_neutral_Precipitation(in),0.005653664822154791,3,"Severity ~ (weather_good + weather_neutral + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_weather_neutral_weather_bad,0.0003669925113265471,4,Severity ~ (weather_good + weather_neutral + weather_bad)**2
weather_to_Severity_weather_good_weather_neutral_weather_unknown,0.00036699251133376354,4,Severity ~ (weather_good + weather_neutral + weather_unknown)**2
weather_to_Severity_weather_good_weather_unknown_Temperature(F),0.0014382967892315746,5,"Severity ~ (weather_good + weather_unknown + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_good_weather_unknown_WindChill(F),0.004154287107888233,7,"Severity ~ (weather_good + weather_unknown + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_good_weather_unknown_Humidity(%),0.0019941529346407805,7,"Severity ~ (weather_good + weather_unknown + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_good_weather_unknown_Pressure(in),0.0002740694705147817,3,"Severity ~ (weather_good + weather_unknown + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_good_weather_unknown_WindSpeed(mph),0.0003170942047446834,5,"Severity ~ (weather_good + weather_unknown + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_good_weather_unknown_Precipitation(in),0.002931006565715877,2,"Severity ~ (weather_good + weather_unknown + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_good_weather_unknown_weather_bad,0.00036699251133376354,3,Severity ~ (weather_good + weather_unknown + weather_bad)**2
weather_to_Severity_weather_good_weather_unknown_weather_neutral,0.00036699251133376354,4,Severity ~ (weather_good + weather_unknown + weather_neutral)**2
weather_to_Severity_weather_bad_Temperature(F)_WindChill(F),0.006297115670520714,5,"Severity ~ (weather_bad + Q(""Temperature(F)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_Temperature(F)_Humidity(%),0.005795402213523149,5,"Severity ~ (weather_bad + Q(""Temperature(F)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_Temperature(F)_Pressure(in),0.0012937924961254899,7,"Severity ~ (weather_bad + Q(""Temperature(F)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_Temperature(F)_WindSpeed(mph),0.0016537282582146373,4,"Severity ~ (weather_bad + Q(""Temperature(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_bad_Temperature(F)_Precipitation(in),0.01010290714686457,4,"Severity ~ (weather_bad + Q(""Temperature(F)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_bad_Temperature(F)_weather_good,0.0012758653170505951,6,"Severity ~ (weather_bad + Q(""Temperature(F)"") + weather_good)**2"
weather_to_Severity_weather_bad_Temperature(F)_weather_neutral,0.0011231243552149994,7,"Severity ~ (weather_bad + Q(""Temperature(F)"") + weather_neutral)**2"
weather_to_Severity_weather_bad_Temperature(F)_weather_unknown,0.0013126810918141496,7,"Severity ~ (weather_bad + Q(""Temperature(F)"") + weather_unknown)**2"
weather_to_Severity_weather_bad_WindChill(F)_Temperature(F),0.006297115670520936,5,"Severity ~ (weather_bad + Q(""WindChill(F)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_WindChill(F)_Humidity(%),0.009815486174896026,5,"Severity ~ (weather_bad + Q(""WindChill(F)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_WindChill(F)_Pressure(in),0.008959143041820328,7,"Severity ~ (weather_bad + Q(""WindChill(F)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_WindChill(F)_WindSpeed(mph),0.0034765550022705094,4,"Severity ~ (weather_bad + Q(""WindChill(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_bad_WindChill(F)_Precipitation(in),0.008978581325395862,4,"Severity ~ (weather_bad + Q(""WindChill(F)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_bad_WindChill(F)_weather_good,0.004176563219896123,5,"Severity ~ (weather_bad + Q(""WindChill(F)"") + weather_good)**2"
weather_to_Severity_weather_bad_WindChill(F)_weather_neutral,0.003920104439308347,6,"Severity ~ (weather_bad + Q(""WindChill(F)"") + weather_neutral)**2"
weather_to_Severity_weather_bad_WindChill(F)_weather_unknown,0.00344751227190232,7,"Severity ~ (weather_bad + Q(""WindChill(F)"") + weather_unknown)**2"
weather_to_Severity_weather_bad_Humidity(%)_Temperature(F),0.005795402213523149,5,"Severity ~ (weather_bad + Q(""Humidity(%)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_Humidity(%)_WindChill(F),0.009815486174896249,5,"Severity ~ (weather_bad + Q(""Humidity(%)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_Humidity(%)_Pressure(in),0.0016426677821193003,4,"Severity ~ (weather_bad + Q(""Humidity(%)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_Humidity(%)_WindSpeed(mph),0.0008295629092720525,5,"Severity ~ (weather_bad + Q(""Humidity(%)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_bad_Humidity(%)_Precipitation(in),0.006372205641586692,3,"Severity ~ (weather_bad + Q(""Humidity(%)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_bad_Humidity(%)_weather_good,0.0015973912346985975,4,"Severity ~ (weather_bad + Q(""Humidity(%)"") + weather_good)**2"
weather_to_Severity_weather_bad_Humidity(%)_weather_neutral,0.0017584414345475086,5,"Severity ~ (weather_bad + Q(""Humidity(%)"") + weather_neutral)**2"
weather_to_Severity_weather_bad_Humidity(%)_weather_unknown,0.0017473166023405096,5,"Severity ~ (weather_bad + Q(""Humidity(%)"") + weather_unknown)**2"
weather_to_Severity_weather_bad_Pressure(in)_Temperature(F),0.0012937924961252678,7,"Severity ~ (weather_bad + Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_Pressure(in)_WindChill(F),0.008959143041820328,7,"Severity ~ (weather_bad + Q(""Pressure(in)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_Pressure(in)_Humidity(%),0.0016426677821190783,4,"Severity ~ (weather_bad + Q(""Pressure(in)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_Pressure(in)_WindSpeed(mph),0.0004753928577461153,3,"Severity ~ (weather_bad + Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_bad_Pressure(in)_Precipitation(in),0.014976895264736001,7,"Severity ~ (weather_bad + Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_bad_Pressure(in)_weather_good,0.00014494663074815506,5,"Severity ~ (weather_bad + Q(""Pressure(in)"") + weather_good)**2"
weather_to_Severity_weather_bad_Pressure(in)_weather_neutral,0.00012620302449672938,4,"Severity ~ (weather_bad + Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_Severity_weather_bad_Pressure(in)_weather_unknown,0.0002899297529623812,3,"Severity ~ (weather_bad + Q(""Pressure(in)"") + weather_unknown)**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_Temperature(F),0.0016537282582146373,4,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_WindChill(F),0.0034765550022709535,4,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_Humidity(%),0.0008295629092718304,5,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_Pressure(in),0.00047539285774589324,3,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_Precipitation(in),0.006210225931926661,4,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_weather_good,0.00026386010474266364,3,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + weather_good)**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_weather_neutral,0.0002268437350074759,3,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_Severity_weather_bad_WindSpeed(mph)_weather_unknown,0.0003676669461603055,6,"Severity ~ (weather_bad + Q(""WindSpeed(mph)"") + weather_unknown)**2"
weather_to_Severity_weather_bad_Precipitation(in)_Temperature(F),0.010102907146864015,4,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_Precipitation(in)_WindChill(F),0.008978581325395751,4,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_Precipitation(in)_Humidity(%),0.00637220564158647,3,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_Precipitation(in)_Pressure(in),0.014976895264736112,7,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_Precipitation(in)_WindSpeed(mph),0.00621022593192655,4,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_bad_Precipitation(in)_weather_good,0.005811288528281722,3,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + weather_good)**2"
weather_to_Severity_weather_bad_Precipitation(in)_weather_neutral,0.005801614493948226,2,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_Severity_weather_bad_Precipitation(in)_weather_unknown,0.00578125448036948,2,"Severity ~ (weather_bad + Q(""Precipitation(in)"") + weather_unknown)**2"
weather_to_Severity_weather_bad_weather_good_Temperature(F),0.0012758653170505951,6,"Severity ~ (weather_bad + weather_good + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_weather_good_WindChill(F),0.004176563219896123,5,"Severity ~ (weather_bad + weather_good + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_weather_good_Humidity(%),0.0015973912346985975,4,"Severity ~ (weather_bad + weather_good + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_weather_good_Pressure(in),0.00014494663074815506,5,"Severity ~ (weather_bad + weather_good + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_weather_good_WindSpeed(mph),0.00026386010474266364,3,"Severity ~ (weather_bad + weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_Severity_weather_bad_weather_good_Precipitation(in),0.005811288528281722,3,"Severity ~ (weather_bad + weather_good + Q(""Precipitation(in)""))**2"
weather_to_Severity_weather_bad_weather_good_weather_neutral,0.00036699251133376354,4,Severity ~ (weather_bad + weather_good + weather_neutral)**2
weather_to_Severity_weather_bad_weather_good_weather_unknown,0.00036699251132932265,3,Severity ~ (weather_bad + weather_good + weather_unknown)**2
weather_to_Severity_weather_bad_weather_neutral_Temperature(F),0.0011231243552149994,7,"Severity ~ (weather_bad + weather_neutral + Q(""Temperature(F)""))**2"
weather_to_Severity_weather_bad_weather_neutral_WindChill(F),0.003920104439308347,6,"Severity ~ (weather_bad + weather_neutral + Q(""WindChill(F)""))**2"
weather_to_Severity_weather_bad_weather_neutral_Humidity(%),0.0017584414345475086,5,"Severity ~ (weather_bad + weather_neutral + Q(""Humidity(%)""))**2"
weather_to_Severity_weather_bad_weather_neutral_Pressure(in),0.00012620302449672938,4,"Severity ~ (weather_bad + weather_neutral + Q(""Pressure(in)""))**2"
weather_to_Severity_weather_bad_weather_neutral_WindSpeed(mph),0.0002268437350074759,3,"Severity ~ (weather_bad + weather_neutral + Q(""WindSpeed(mph)""))**2"
